date,gasolina95_pvp_eur_l,gasoleo_pvp_eur_l
2026-05-15,1.976,1.959
2026-05-16,1.973,1.955
2026-05-17,1.973,1.956
2026-05-18,2.009,1.954
2026-05-19,2.013,1.953
2026-05-20,2.011,1.952
2026-05-21,2.011,1.952
2026-05-22,2.011,1.952
2026-05-23,2.008,1.948
2026-05-24,2.008,1.948
2026-05-25,2.023,1.958
2026-05-26,2.023,1.957
2026-05-27,2.023,1.957
2026-05-28,2.024,1.957
2026-05-29,2.023,1.956
2026-05-30,2.02,1.953
2026-05-31,2.019,1.951
2026-06-01,1.937,1.872
2026-06-02,1.929,1.862
2026-06-03,1.928,1.861
2026-06-04,1.928,1.86
2026-06-05,1.927,1.859
2026-06-06,1.923,1.855
2026-06-07,1.924,1.856
2026-06-08,1.918,1.883
2026-06-09,1.915,1.885
2026-06-10,1.915,1.884
2026-06-11,1.915,1.884
2026-06-12,1.914,1.884
2026-06-13,1.911,1.88
2026-06-14,1.911,1.88
2026-06-15,1.919,1.857
2026-06-16,1.919,1.856
2026-06-17,1.918,1.855
2026-06-18,1.918,1.855
2026-06-19,1.918,1.855
2026-06-20,1.914,1.851
2026-06-21,1.913,1.85
2026-06-22,1.882,1.779
2026-06-23,1.879,1.771
2026-06-24,1.878,1.769
2026-06-25,1.877,1.769
2026-06-26,1.876,1.768
2026-06-27,1.872,1.763
2026-06-28,1.873,1.764
2026-06-29,1.876,1.767
2026-06-30,1.877,1.767
2026-07-01,1.876,1.767
2026-07-02,1.877,1.768
2026-07-03,1.877,1.768
2026-07-04,1.873,1.763
2026-07-05,1.876,1.767
2026-07-06,1.898,1.795
2026-07-07,1.896,1.793
2026-07-08,1.893,1.792
2026-07-09,1.893,1.793
2026-07-10,1.893,1.792
2026-07-11,1.89,1.789
2026-07-12,1.891,1.79
2026-07-13,1.913,1.848
2026-07-14,1.914,1.852
2026-07-15,1.914,1.853
2026-07-16,1.915,1.853
2026-07-17,1.914,1.853
2026-07-18,1.911,1.849
2026-07-19,1.912,1.851
2026-07-20,1.972,1.96
2026-07-21,1.973,1.967
2026-07-22,1.974,1.967
2026-07-23,1.974,1.968
2026-07-24,1.974,1.968
2026-07-25,1.97,1.965
2026-07-26,1.971,1.966
2026-07-27,1.99,2.026
2026-07-28,1.993,2.042
2026-07-29,1.993,2.042
2026-07-30,1.993,2.043
2026-07-31,1.992,2.042
2026-08-01,1.989,2.039
2026-08-02,1.989,2.039
2026-08-03,1.982,2.049
2026-08-04,1.981,2.05
2026-08-05,1.98,2.05
2026-08-06,1.98,2.051
2026-08-07,1.98,2.05
2026-08-08,1.977,2.047
2026-08-09,1.976,2.046
2026-08-10,1.896,1.975
2026-08-11,1.888,1.969
2026-08-12,1.887,1.968
2026-08-13,1.885,1.967
2026-08-14,1.885,1.966
2026-08-15,1.882,1.964
2026-08-16,1.883,1.965
2026-08-17,1.954,2.026
2026-08-18,1.965,2.037
2026-08-19,1.964,2.037
2026-08-20,1.964,2.037
2026-08-21,1.964,2.037
2026-08-22,1.961,2.034
2026-08-23,1.962,2.035
2026-08-24,1.986,2.066
2026-08-25,1.989,2.07
2026-08-26,1.989,2.07
2026-08-27,1.989,2.071
2026-08-28,1.988,2.07
2026-08-29,1.986,2.067
2026-08-30,1.986,2.066
2026-08-31,2.013,2.029
2026-09-01,2.021,2.022
2026-09-02,2.022,2.019
2026-09-03,2.022,2.019
2026-09-04,2.022,2.018
2026-09-05,2.019,2.015
